"","TeamWin","Dragon","Herald","FirstBlood","blueWardsPlaced","blueWardsDestroyed","blueKills","blueAssists","blueTowers","blueTotalGold","blueAvgLevel","blueTotalExperience","blueMinions","blueJungleMin","GoldDiff","ExpDiff","redWardsPlaced","redWardsDestroyed","redKills","redAssists","redTowers","redTotalGold","redAvgLevel","redTotalExperience","redMinions","redJungleMin","TowersDiff","WardsPlacedDiff","WardsDestDiff","KillDiff","AssistDiff","MinionsDiff","JungleMinDiff","LevelsDiff"
"7864","Red","Neither","Red","Red",14,1,2,0,0,14074,6.4,16376,203,43,-3510,-3014,14,2,7,4,0,17584,7.2,19390,266,44,0,0,-1,-5,-4,-63,-1,-0.8
"7865","Red","Blue","Neither","Blue",15,1,5,2,0,16299,7.2,18568,225,62,1063,-125,14,0,5,3,0,15236,7,18693,202,57,0,1,1,0,-1,23,5,0.2
"7866","Red","Blue","Neither","Red",22,5,7,14,0,16644,6.8,17295,238,48,60,-325,21,6,6,11,0,16584,6.8,17620,229,44,0,1,-1,1,3,9,4,0
"7867","Red","Blue","Blue","Blue",15,3,6,8,0,16997,6.8,17893,215,46,639,-401,15,2,5,6,0,16358,6.8,18294,220,58,0,0,1,1,2,-5,-12,0
"7868","Red","Neither","Neither","Blue",16,1,3,1,0,15360,7,18355,220,55,960,39,16,3,2,2,0,14400,6.8,18316,206,52,0,0,-2,1,-1,14,3,0.2
"7869","Blue","Blue","Red","Blue",14,3,7,6,0,17141,7,18486,230,36,3332,1330,36,4,1,0,0,13809,6.8,17156,218,48,0,-22,-1,6,6,12,-12,0.2
"7870","Blue","Neither","Blue","Red",17,3,7,8,0,17882,7.2,19474,233,55,2689,1875,13,2,6,5,0,15193,6.8,17599,218,32,0,4,1,1,3,15,23,0.4
"7871","Red","Blue","Neither","Red",40,3,11,10,0,18342,7.2,19368,190,65,-30,1414,45,11,9,10,0,18372,7,17954,164,48,0,-5,-8,2,0,26,17,0.2
"7872","Red","Red","Red","Blue",18,1,4,8,0,15251,7,18342,197,39,-2343,-2231,11,5,6,5,0,17594,7.4,20573,238,80,0,7,-4,-2,3,-41,-41,-0.4
"7873","Blue","Neither","Neither","Blue",15,1,8,5,0,17693,7,18557,251,40,2501,2231,15,1,6,7,0,15192,6.4,16326,176,52,0,0,0,2,-2,75,-12,0.6
"7874","Red","Red","Neither","Red",14,3,4,4,0,15385,6.8,17267,219,52,-2109,-335,15,4,8,14,0,17494,7,17602,226,40,0,-1,-1,-4,-10,-7,12,-0.2
"7875","Blue","Neither","Neither","Blue",51,4,7,7,0,17549,7.4,19400,239,54,2588,1353,13,1,5,6,0,14961,6.6,18047,192,50,0,38,3,2,1,47,4,0.800000000000001
"7876","Red","Red","Red","Red",11,1,5,6,0,15148,6.6,16861,219,40,-4085,-3256,15,0,10,14,0,19233,7.4,20117,220,60,0,-4,1,-5,-8,-1,-20,-0.800000000000001
"7877","Red","Blue","Blue","Blue",16,1,11,6,0,17558,7,18661,174,64,-369,-379,34,4,11,11,0,17927,7.4,19040,188,44,0,-18,-3,0,-5,-14,20,-0.4
"7878","Red","Blue","Neither","Blue",37,3,6,9,0,16989,7,18073,242,48,1359,132,38,18,3,2,0,15630,7,17941,239,60,0,-1,-15,3,7,3,-12,0
"7879","Blue","Neither","Neither","Red",19,3,11,9,0,18786,7.4,19353,244,40,3559,3296,15,4,5,5,0,15227,6.4,16057,187,56,0,4,-1,6,4,57,-16,1
"7880","Red","Neither","Red","Red",13,6,4,2,0,15188,6.8,17740,194,69,-1269,-1991,19,2,7,5,0,16457,7.2,19731,213,67,0,-6,4,-3,-3,-19,2,-0.4
"7881","Blue","Neither","Neither","Red",13,1,4,7,0,15520,6.8,18045,199,72,-2195,-291,14,3,7,8,0,17715,7,18336,255,48,0,-1,-2,-3,-1,-56,24,-0.2
"7882","Blue","Blue","Red","Blue",50,4,13,22,0,20876,7.6,21016,226,56,4988,3720,17,4,6,6,0,15888,6.8,17296,212,51,0,33,0,7,16,14,5,0.8
"7883","Blue","Neither","Neither","Red",13,3,6,5,0,17059,7.2,18997,268,52,2714,2819,82,1,2,2,0,14345,6.6,16178,209,38,0,-69,2,4,3,59,14,0.600000000000001
"7884","Red","Red","Neither","Blue",21,2,7,6,0,16760,6.8,17857,206,51,-1052,-1064,17,4,6,6,0,17812,7.2,18921,231,68,0,4,-2,1,0,-25,-17,-0.4
"7885","Red","Red","Neither","Red",17,2,3,2,0,14660,6.6,17265,203,45,-3251,-2143,13,4,9,5,0,17911,7.2,19408,234,52,0,4,-2,-6,-3,-31,-7,-0.600000000000001
"7886","Red","Red","Blue","Blue",41,4,6,5,0,15510,7,17367,202,33,-264,550,16,5,5,6,0,15774,6.6,16817,202,51,0,25,-1,1,-1,0,-18,0.4
"7887","Red","Red","Blue","Red",18,2,9,9,0,16897,6.4,15328,159,26,-2191,-1391,17,3,14,19,0,19088,6.8,16719,185,39,0,1,-1,-5,-10,-26,-13,-0.399999999999999
"7888","Red","Neither","Neither","Red",14,3,8,12,0,16861,7,18373,227,40,1297,564,13,3,2,3,0,15564,7,17809,230,52,0,1,0,6,9,-3,-12,0
"7889","Blue","Blue","Neither","Blue",16,2,11,9,0,18445,7.2,19242,218,42,2691,2052,18,0,6,5,0,15754,6.6,17190,205,40,0,-2,2,5,4,13,2,0.600000000000001
"7890","Red","Red","Neither","Red",18,2,4,2,0,15777,6.6,18203,221,58,-2713,-1456,20,6,10,12,0,18490,7.4,19659,219,65,0,-2,-4,-6,-10,2,-7,-0.800000000000001
"7891","Red","Red","Neither","Red",27,1,7,7,0,18284,7.2,19460,224,66,2748,2277,16,3,3,2,0,15536,7,17183,211,66,0,11,-2,4,5,13,0,0.2
"7892","Red","Neither","Neither","Blue",15,2,10,9,0,17047,6.8,17725,192,38,-537,29,15,2,8,8,0,17584,7,17696,207,44,0,0,0,2,1,-15,-6,-0.2
"7893","Blue","Neither","Blue","Blue",17,3,5,4,1,17606,7.6,20053,229,60,4027,3285,17,3,0,0,0,13579,6.6,16768,220,52,1,0,0,5,4,9,8,1
"7894","Red","Neither","Neither","Blue",10,0,7,10,0,17447,7,17850,216,55,705,1616,18,3,9,13,0,16742,6.6,16234,194,36,0,-8,-3,-2,-3,22,19,0.4
"7895","Red","Blue","Neither","Red",70,6,1,0,0,13789,6.8,16947,210,63,-4038,-2854,20,7,7,12,0,17827,7.4,19801,252,52,0,50,-1,-6,-12,-42,11,-0.600000000000001
"7896","Red","Red","Neither","Red",18,2,11,16,0,18557,7.2,18792,192,44,524,478,17,1,9,7,0,18033,7,18314,213,48,0,1,1,2,9,-21,-4,0.2
"7897","Red","Neither","Neither","Red",14,0,4,5,0,15568,6.8,17520,246,36,40,-731,35,2,3,6,0,15528,6.8,18251,211,56,0,-21,-2,1,-1,35,-20,0
"7898","Red","Red","Neither","Blue",17,5,10,9,0,17327,7.2,18807,220,30,1291,20,82,2,5,6,0,16036,7.2,18787,210,63,0,-65,3,5,3,10,-33,0
"7899","Red","Blue","Neither","Red",16,3,6,9,0,16110,7,17501,206,36,72,-81,12,5,5,5,0,16038,6.8,17582,217,59,0,4,-2,1,4,-11,-23,0.2
"7900","Blue","Neither","Neither","Red",18,4,10,10,0,18209,6.8,16955,200,37,1287,440,11,1,9,16,0,16922,6.2,16515,198,53,0,7,3,1,-6,2,-16,0.6
"7901","Blue","Red","Blue","Blue",16,4,5,5,0,16023,6.8,17244,207,60,1299,-918,14,4,6,7,0,14724,7,18162,173,50,0,2,0,-1,-2,34,10,-0.2
"7902","Blue","Blue","Neither","Red",14,3,8,6,0,17685,7.2,19338,231,44,1218,1150,17,0,7,4,0,16467,7,18188,226,48,0,-3,3,1,2,5,-4,0.2
"7903","Blue","Blue","Neither","Red",86,4,4,3,0,14803,6.8,17318,213,49,-1380,326,19,3,5,10,0,16183,7,16992,238,33,0,67,1,-1,-7,-25,16,-0.2
"7904","Red","Red","Neither","Red",15,6,6,12,0,15656,6.4,16252,195,44,-1275,-551,21,3,7,8,0,16931,6.6,16803,202,44,0,-6,3,-1,4,-7,0,-0.199999999999999
"7905","Blue","Blue","Red","Blue",19,5,12,6,0,19154,7.4,20112,258,63,5664,6002,16,4,3,2,0,13490,6,14110,179,32,0,3,1,9,4,79,31,1.4
"7906","Blue","Blue","Neither","Red",16,3,9,11,0,17483,7.2,18777,222,44,2186,1698,17,0,3,3,0,15297,6.8,17079,231,51,0,-1,3,6,8,-9,-7,0.4
"7907","Red","Red","Neither","Blue",12,2,1,1,0,14598,6.6,17033,217,69,-2286,-2574,13,3,6,9,0,16884,7.2,19607,227,68,0,-1,-1,-5,-8,-10,1,-0.600000000000001
"7908","Red","Blue","Red","Blue",17,1,6,8,0,16088,7.2,17857,205,62,-769,-217,16,0,7,7,0,16857,7,18074,202,62,0,1,1,-1,1,3,0,0.2
"7909","Blue","Red","Neither","Blue",17,3,4,3,0,15812,7,17970,241,42,650,128,11,0,4,4,0,15162,6.8,17842,198,67,0,6,3,0,-1,43,-25,0.2
"7910","Blue","Blue","Blue","Blue",15,1,5,5,0,16030,7.2,19449,240,52,970,748,52,0,3,4,0,15060,7,18701,218,52,0,-37,1,2,1,22,0,0.2
"7911","Red","Blue","Neither","Blue",144,4,4,6,0,15787,7.2,18200,230,42,-1856,-1804,14,3,7,11,0,17643,7.4,20004,225,66,0,130,1,-3,-5,5,-24,-0.2
"7912","Blue","Blue","Neither","Blue",38,3,10,10,0,17870,7.2,18803,177,59,1872,1869,62,2,4,4,0,15998,6.8,16934,225,52,0,-24,1,6,6,-48,7,0.4
"7913","Blue","Neither","Neither","Red",22,3,12,17,0,17875,6.8,17882,205,31,1880,1473,15,1,6,3,0,15995,6.4,16409,190,57,0,7,2,6,14,15,-26,0.399999999999999
"7914","Blue","Neither","Neither","Blue",29,2,6,8,0,16523,7,18018,196,60,1652,701,14,1,2,1,0,14871,6.4,17317,239,51,0,15,1,4,7,-43,9,0.6
"7915","Blue","Blue","Neither","Blue",16,0,5,4,0,16180,7.2,18710,234,60,-1348,-407,16,1,6,6,0,17528,7,19117,245,55,0,0,-1,-1,-2,-11,5,0.2
"7916","Red","Blue","Neither","Blue",16,4,7,6,0,17448,6.8,17864,205,62,-102,363,42,4,10,11,0,17550,6.8,17501,181,50,0,-26,0,-3,-5,24,12,0
"7917","Red","Red","Neither","Red",14,4,4,3,0,14493,6.6,15935,210,39,-4130,-2849,19,2,11,14,0,18623,7,18784,226,36,0,-5,2,-7,-11,-16,3,-0.4
"7918","Blue","Red","Blue","Red",16,5,9,6,0,17807,6.8,17661,217,42,1383,1273,17,3,7,6,0,16424,6.6,16388,192,60,0,-1,2,2,0,25,-18,0.2
"7919","Red","Red","Neither","Red",15,3,3,2,0,15001,6.8,18001,206,65,-1787,-608,60,1,5,8,0,16788,7,18609,257,62,0,-45,2,-2,-6,-51,3,-0.2
"7920","Blue","Neither","Blue","Blue",14,3,11,13,0,18984,7.2,18355,246,40,3522,1442,11,5,5,4,0,15462,6.6,16913,186,56,0,3,-2,6,9,60,-16,0.600000000000001
"7921","Red","Neither","Neither","Blue",41,22,6,7,0,16528,6.8,17624,212,46,-449,-1347,41,0,7,6,0,16977,7.2,18971,235,53,0,0,22,-1,1,-23,-7,-0.4
"7922","Red","Red","Red","Blue",21,4,2,4,0,15020,7,17488,224,64,-1756,-985,14,2,5,8,0,16776,7,18473,275,48,0,7,2,-3,-4,-51,16,0
"7923","Red","Red","Neither","Red",14,6,1,0,0,13657,6.4,16618,220,48,-3849,-2159,18,1,7,7,0,17506,7,18777,235,56,0,-4,5,-6,-7,-15,-8,-0.6
"7924","Blue","Red","Neither","Blue",16,3,8,13,0,17672,7.2,18962,245,50,1121,933,34,3,6,8,0,16551,6.8,18029,238,61,0,-18,0,2,5,7,-11,0.4
"7925","Blue","Blue","Neither","Red",13,0,11,15,0,19508,7.4,19814,233,60,4882,2658,13,1,2,1,0,14626,6.8,17156,219,60,0,0,-1,9,14,14,0,0.600000000000001
"7926","Blue","Neither","Red","Blue",13,1,11,9,0,18590,7,18992,215,44,2945,2019,14,1,5,7,0,15645,6.6,16973,202,48,0,-1,0,6,2,13,-4,0.4
"7927","Blue","Blue","Blue","Blue",15,4,9,16,0,17260,6.6,16577,187,49,1006,820,20,2,6,10,0,16254,6.4,15757,204,44,0,-5,2,3,6,-17,5,0.199999999999999
"7928","Blue","Blue","Neither","Blue",15,2,3,3,0,16095,7,18658,254,53,1287,603,13,1,2,2,0,14808,6.6,18055,241,51,0,2,1,1,1,13,2,0.4
"7929","Red","Red","Blue","Red",12,4,4,5,0,15384,6.8,17460,211,44,-1817,-1035,17,0,8,6,0,17201,7,18495,240,48,0,-5,4,-4,-1,-29,-4,-0.2
"7930","Blue","Red","Neither","Blue",13,4,11,14,0,18795,7.4,19236,231,43,733,675,127,3,11,11,0,18062,7,18561,213,32,0,-114,1,0,3,18,11,0.4
"7931","Blue","Blue","Neither","Red",35,5,8,13,0,17737,7.2,18648,224,60,2413,2163,16,4,5,7,0,15324,6.6,16485,179,34,0,19,1,3,6,45,26,0.600000000000001
"7932","Red","Neither","Blue","Red",12,0,2,2,0,14191,6.8,16725,207,48,-1093,-1572,119,1,3,3,0,15284,7.2,18297,239,55,0,-107,-1,-1,-1,-32,-7,-0.4
"7933","Red","Neither","Neither","Blue",14,3,5,6,0,14557,6.4,15691,169,52,-3666,-2993,17,2,8,8,0,18223,7.2,18684,235,52,0,-3,1,-3,-2,-66,0,-0.8
"7934","Red","Blue","Neither","Blue",15,3,7,13,0,16739,7,17995,229,56,1569,664,16,0,2,2,0,15170,6.8,17331,250,48,0,-1,3,5,11,-21,8,0.2
"7935","Red","Blue","Neither","Blue",38,2,6,6,0,15230,6.6,16550,165,56,-4403,-3750,14,1,13,14,0,19633,7.4,20300,238,40,0,24,1,-7,-8,-73,16,-0.800000000000001
"7936","Red","Red","Neither","Red",83,3,5,5,0,16600,7,18188,250,52,-189,-1118,17,4,7,10,0,16789,7.4,19306,207,64,0,66,-1,-2,-5,43,-12,-0.4
"7937","Red","Red","Neither","Red",17,5,6,8,0,16240,6.6,16610,209,52,-2156,-1052,47,5,12,12,0,18396,7,17662,167,44,0,-30,0,-6,-4,42,8,-0.4
"7938","Blue","Blue","Neither","Blue",16,3,11,14,0,18722,7.2,19399,216,52,4371,3099,17,1,2,5,0,14351,6.6,16300,228,49,0,-1,2,9,9,-12,3,0.600000000000001
"7939","Red","Red","Neither","Blue",63,1,3,2,0,15640,7,18748,246,65,77,630,15,4,2,4,0,15563,7,18118,248,62,0,48,-3,1,-2,-2,3,0
"7940","Blue","Red","Neither","Blue",16,3,7,11,0,17940,7.4,19767,242,55,1938,738,13,3,5,3,0,16002,7.2,19029,221,75,0,3,0,2,8,21,-20,0.2
"7941","Red","Red","Neither","Red",14,2,4,5,0,16414,6.8,18297,247,62,-58,-1047,16,3,6,2,0,16472,7,19344,244,60,0,-2,-1,-2,3,3,2,-0.2
"7942","Red","Red","Neither","Red",17,3,2,1,0,14207,6.6,16373,211,48,-2723,-1062,20,1,6,7,0,16930,6.8,17435,208,57,0,-3,2,-4,-6,3,-9,-0.2
"7943","Blue","Blue","Neither","Blue",17,1,7,6,0,16737,7.2,18903,240,48,1411,1163,14,2,6,3,0,15326,7,17740,177,49,0,3,-1,1,3,63,-1,0.2
"7944","Red","Neither","Neither","Red",11,2,1,1,0,14672,6.6,16566,234,58,-2998,-3331,56,1,9,10,0,17670,7.2,19897,251,50,0,-45,1,-8,-9,-17,8,-0.600000000000001
"7945","Blue","Blue","Neither","Blue",13,0,4,4,0,15360,6.8,17742,228,44,97,-1064,14,1,4,0,0,15263,7,18806,220,59,0,-1,-1,0,4,8,-15,-0.2
"7946","Blue","Blue","Neither","Blue",18,4,11,7,0,17795,7.2,19039,213,45,1395,1943,14,2,6,8,0,16400,6.8,17096,198,50,0,4,2,5,-1,15,-5,0.4
"7947","Blue","Blue","Neither","Blue",18,4,7,7,0,16896,7,18664,246,52,2438,1105,13,3,2,2,0,14458,6.6,17559,211,52,0,5,1,5,5,35,0,0.4
"7948","Red","Red","Red","Red",11,0,4,4,0,16182,7,18355,216,46,-925,-360,15,0,7,7,0,17107,7,18715,212,67,0,-4,0,-3,-3,4,-21,0
"7949","Blue","Neither","Blue","Red",15,4,11,11,0,17729,6.8,17260,190,40,679,211,19,3,9,7,0,17050,6.8,17049,192,27,0,-4,1,2,4,-2,13,0
"7950","Red","Red","Blue","Blue",19,1,10,12,0,17552,7.2,18284,222,39,1050,-1270,35,2,8,5,0,16502,7.4,19554,192,46,0,-16,-1,2,7,30,-7,-0.2
"7951","Blue","Blue","Blue","Blue",13,1,6,5,0,16491,7.6,19790,214,72,392,866,24,1,4,3,0,16099,7.4,18924,241,69,0,-11,0,2,2,-27,3,0.199999999999999
"7952","Red","Red","Neither","Blue",13,3,9,4,0,17643,7.2,18331,221,55,24,483,37,1,11,17,0,17619,7,17848,153,36,0,-24,2,-2,-13,68,19,0.2
"7953","Blue","Red","Neither","Blue",18,3,6,7,0,16247,7.4,19667,218,52,266,1738,14,5,6,8,0,15981,7,17929,213,56,0,4,-2,0,-1,5,-4,0.4
"7954","Blue","Red","Neither","Blue",19,2,8,11,0,17072,6.4,16658,192,36,1396,89,21,2,6,15,0,15676,6.8,16569,179,53,0,-2,0,2,-4,13,-17,-0.399999999999999
"7955","Blue","Blue","Blue","Blue",12,2,12,11,0,18882,6.6,18137,202,57,3807,1849,14,1,5,9,0,15075,6.8,16288,187,52,0,-2,1,7,2,15,5,-0.2
"7956","Red","Neither","Neither","Blue",12,0,3,4,0,14520,7,17410,182,64,-1127,-843,16,2,3,1,0,15647,7,18253,234,60,0,-4,-2,0,3,-52,4,0
"7957","Blue","Blue","Neither","Blue",12,4,10,14,0,18374,7.6,20120,229,51,3823,3324,15,2,4,4,0,14551,6.6,16796,176,52,0,-3,2,6,10,53,-1,1
"7958","Red","Blue","Red","Blue",14,0,6,5,0,16073,6.8,17592,211,44,32,822,19,3,4,8,0,16041,6.2,16770,207,44,0,-5,-3,2,-3,4,0,0.6
"7959","Blue","Blue","Neither","Blue",18,4,4,6,0,16448,7.2,18932,248,61,1306,431,14,3,1,2,0,15142,7,18501,262,64,0,4,1,3,4,-14,-3,0.2
"7960","Blue","Blue","Red","Blue",17,6,12,12,0,18821,7,18407,203,51,1618,514,24,3,8,7,0,17203,7.2,17893,181,49,0,-7,3,4,5,22,2,-0.2
"7961","Red","Neither","Blue","Red",53,1,6,6,0,15485,6.8,17138,193,50,-2854,-2798,13,2,10,9,0,18339,7.4,19936,225,52,0,40,-1,-4,-3,-32,-2,-0.600000000000001
"7962","Red","Blue","Neither","Blue",16,2,5,3,0,15129,6.6,16869,204,44,-1417,860,15,1,9,14,0,16546,6.6,16009,182,36,0,1,1,-4,-11,22,8,0
"7963","Blue","Neither","Neither","Blue",47,0,5,7,0,16329,6.8,17600,205,48,1320,-178,12,3,3,4,0,15009,6.8,17778,218,48,0,35,-3,2,3,-13,0,0
"7964","Blue","Red","Neither","Blue",15,5,6,5,0,16807,7.2,19976,263,64,2954,3730,11,0,1,1,0,13853,6.6,16246,177,80,0,4,5,5,4,86,-16,0.600000000000001
"7965","Blue","Red","Neither","Red",19,5,11,21,0,20330,7,18408,234,44,2460,498,22,3,10,24,0,17870,6.8,17910,205,60,0,-3,2,1,-3,29,-16,0.2
"7966","Blue","Blue","Neither","Red",129,17,6,6,0,16666,6.8,17512,185,58,132,-28,47,1,6,6,0,16534,6.8,17540,237,40,0,82,16,0,0,-52,18,0
"7967","Blue","Blue","Neither","Blue",23,4,7,6,0,16946,6.8,17723,247,40,2276,1630,15,6,5,7,0,14670,6.4,16093,194,29,0,8,-2,2,-1,53,11,0.399999999999999
"7968","Blue","Red","Neither","Blue",29,1,7,6,0,17028,7.4,19169,247,52,1586,2622,17,1,4,4,0,15442,6.6,16547,214,55,0,12,0,3,2,33,-3,0.800000000000001
"7969","Red","Red","Blue","Red",15,13,5,7,0,16686,7.4,19183,240,55,-418,60,43,2,5,3,0,17104,7.2,19123,273,58,0,-28,11,0,4,-33,-3,0.2
"7970","Blue","Blue","Neither","Red",16,4,4,2,0,14993,6.8,16922,223,44,-1449,-539,19,6,6,6,0,16442,6.8,17461,255,40,0,-3,-2,-2,-4,-32,4,0
"7971","Blue","Red","Neither","Red",18,2,3,4,0,14654,7,17393,201,49,-663,-413,11,2,1,2,0,15317,6.8,17806,248,58,0,7,0,2,2,-47,-9,0.2
"7972","Blue","Red","Red","Red",15,2,3,6,0,15570,6.8,17440,232,36,-339,-1529,20,3,3,1,0,15909,7.2,18969,244,60,0,-5,-1,0,5,-12,-24,-0.4
"7973","Blue","Neither","Neither","Red",17,8,8,11,0,17178,7,18476,216,44,-597,-1198,21,3,8,6,0,17775,7.4,19674,253,52,0,-4,5,0,5,-37,-8,-0.4
"7974","Red","Red","Neither","Red",14,6,1,2,0,14333,6.8,17362,222,46,-2671,-1258,14,2,7,6,0,17004,6.8,18620,224,51,0,0,4,-6,-4,-2,-5,0
"7975","Red","Red","Neither","Red",17,4,1,1,0,14453,6.8,17152,244,52,-2889,-2882,21,2,10,6,0,17342,7.2,20034,216,55,0,-4,2,-9,-5,28,-3,-0.4
"7976","Blue","Red","Blue","Red",22,1,3,2,0,15932,6.8,17831,238,48,-1111,679,8,1,7,7,0,17043,6.8,17152,191,44,0,14,0,-4,-5,47,4,0
"7977","Red","Red","Neither","Red",25,4,3,1,0,15101,7,18480,226,66,-1972,-717,16,3,6,4,0,17073,7.2,19197,263,64,0,9,1,-3,-3,-37,2,-0.2
"7978","Red","Red","Neither","Red",12,3,6,9,0,16628,7,18812,216,60,1457,715,14,1,4,4,0,15171,7.2,18097,208,40,0,-2,2,2,5,8,20,-0.2
"7979","Red","Blue","Blue","Red",17,2,4,2,0,14997,6.6,16588,217,48,-2566,-2224,14,4,9,9,0,17563,7.2,18812,216,48,0,3,-2,-5,-7,1,0,-0.600000000000001
"7980","Blue","Neither","Blue","Blue",15,4,10,7,0,17664,7,18757,233,53,563,442,13,4,8,6,0,17101,7,18315,219,39,0,2,0,2,1,14,14,0
"7981","Blue","Blue","Neither","Red",14,4,4,4,0,15082,6.8,17691,211,49,-2924,-1587,14,0,10,6,0,18006,7.4,19278,216,62,0,0,4,-6,-2,-5,-13,-0.600000000000001
"7982","Red","Blue","Neither","Red",12,2,8,5,0,16964,6.8,18163,214,48,-2935,-1462,15,2,12,15,0,19899,7.4,19625,235,59,0,-3,0,-4,-10,-21,-11,-0.600000000000001
"7983","Blue","Red","Neither","Red",15,4,7,9,0,16999,6.8,17880,228,40,1671,1072,18,4,4,6,0,15328,6.4,16808,206,55,0,-3,0,3,3,22,-15,0.399999999999999
"7984","Blue","Neither","Neither","Blue",17,5,6,6,0,16621,6.6,17333,220,44,282,399,19,2,6,8,0,16339,6.8,16934,216,53,0,-2,3,0,-2,4,-9,-0.2
"7985","Blue","Blue","Neither","Red",37,1,9,8,0,17060,6.6,17118,179,36,-896,-661,16,15,11,14,0,17956,7,17779,200,52,0,21,-14,-2,-6,-21,-16,-0.4
"7986","Red","Blue","Red","Blue",19,6,3,5,0,14758,6.6,15950,202,52,-2993,-2494,16,4,7,12,1,17751,7,18444,215,39,-1,3,2,-4,-7,-13,13,-0.4
"7987","Blue","Blue","Neither","Blue",17,4,8,11,0,17117,7,18326,204,52,1810,1012,19,4,4,6,0,15307,6.6,17314,211,44,0,-2,0,4,5,-7,8,0.4
"7988","Blue","Red","Neither","Red",37,4,6,6,0,16413,7,17648,204,49,-2461,-1828,16,4,10,13,0,18874,7.4,19476,223,64,0,21,0,-4,-7,-19,-15,-0.4
"7989","Red","Neither","Red","Red",16,2,3,5,0,14448,6.4,15930,209,40,-1620,-1431,17,2,6,10,0,16068,6.8,17361,204,51,0,-1,0,-3,-5,5,-11,-0.399999999999999
"7990","Blue","Neither","Neither","Blue",15,3,5,4,0,16778,7.2,18893,247,48,2375,2688,37,1,1,0,0,14403,6.6,16205,235,60,0,-22,2,4,4,12,-12,0.600000000000001
"7991","Red","Blue","Neither","Red",19,1,2,3,0,14494,6.8,18008,244,47,-618,-413,38,4,1,2,0,15112,6.8,18421,247,60,0,-19,-3,1,1,-3,-13,0
"7992","Blue","Neither","Neither","Blue",17,2,9,13,0,18267,7.4,19241,226,48,2253,2082,16,2,6,7,0,16014,6.8,17159,178,55,0,1,0,3,6,48,-7,0.600000000000001
"7993","Red","Blue","Neither","Blue",85,0,6,6,0,16440,7,18417,208,50,2821,2754,12,1,2,2,0,13619,6.2,15663,203,46,0,73,-1,4,4,5,4,0.8
"7994","Blue","Blue","Blue","Red",16,0,8,8,0,17390,7.2,19016,212,60,1716,1837,15,1,5,8,0,15674,6.8,17179,226,36,0,1,-1,3,0,-14,24,0.4
"7995","Blue","Neither","Neither","Blue",16,4,6,6,0,17035,7.2,18588,235,60,501,-495,14,3,7,4,0,16534,7,19083,207,60,0,2,1,-1,2,28,0,0.2
"7996","Red","Red","Neither","Blue",18,2,11,19,0,17198,6.4,15293,156,32,-2830,-2212,17,3,16,24,0,20028,6.8,17505,174,46,0,1,-1,-5,-5,-18,-14,-0.399999999999999
"7997","Blue","Neither","Blue","Blue",26,3,10,10,0,17430,6.8,18040,210,42,3140,1824,18,6,2,2,0,14290,6.8,16216,228,48,0,8,-3,8,8,-18,-6,0
"7998","Red","Red","Blue","Blue",15,4,4,4,0,15320,7,16960,217,40,-1152,-1535,49,6,6,5,0,16472,7,18495,225,56,0,-34,-2,-2,-1,-8,-16,0
"7999","Red","Red","Neither","Red",19,7,3,5,0,15347,6.8,17612,243,48,-704,-193,14,2,4,3,0,16051,6.8,17805,220,60,0,5,5,-1,2,23,-12,0
"8000","Blue","Neither","Neither","Blue",14,2,12,11,0,18002,7,19391,199,36,2621,2483,12,0,6,5,0,15381,6.8,16908,195,44,0,2,2,6,6,4,-8,0.2
"8001","Red","Neither","Red","Red",13,1,11,10,0,17901,6.8,16538,171,44,-2529,-1607,17,2,16,17,0,20430,7,18145,205,36,0,-4,-1,-5,-7,-34,8,-0.2
"8002","Red","Red","Neither","Red",15,3,3,1,0,14205,7,18034,197,50,-1099,-396,12,3,4,4,0,15304,7,18430,236,43,0,3,0,-1,-3,-39,7,0
"8003","Red","Neither","Red","Red",12,3,4,1,0,13772,6,14954,178,28,-3147,-3323,22,1,6,6,0,16919,7,18277,223,52,0,-10,2,-2,-5,-45,-24,-1
"8004","Blue","Blue","Neither","Blue",21,6,6,7,0,17231,7.2,19272,237,80,3142,2037,18,0,1,1,0,14089,6.8,17235,245,44,0,3,6,5,6,-8,36,0.4
"8005","Red","Neither","Neither","Red",17,2,6,6,0,15983,7.2,19337,233,42,-1231,496,13,2,8,11,0,17214,7.4,18841,201,52,0,4,0,-2,-5,32,-10,-0.2
"8006","Red","Neither","Neither","Blue",13,1,2,2,0,14651,6.8,18301,241,41,-1991,-1055,15,1,4,4,0,16642,7.2,19356,248,78,0,-2,0,-2,-2,-7,-37,-0.4
"8007","Blue","Blue","Neither","Blue",20,3,11,13,1,18789,7.4,20433,231,38,4250,3916,17,0,1,1,0,14539,6.4,16517,223,57,1,3,3,10,12,8,-19,1
"8008","Red","Red","Red","Red",13,1,6,3,0,15485,6.6,16784,213,28,-3683,-3420,34,3,12,13,0,19168,7.4,20204,209,63,0,-21,-2,-6,-10,4,-35,-0.800000000000001
"8009","Blue","Red","Blue","Blue",66,2,10,11,0,17992,7,18842,212,51,3313,1465,13,0,3,4,0,14679,6.8,17377,217,52,0,53,2,7,7,-5,-1,0.2
"8010","Blue","Blue","Red","Blue",22,4,10,17,0,18828,7.2,18186,197,53,2117,180,16,4,8,8,0,16711,6.8,18006,209,47,0,6,0,2,9,-12,6,0.4
